user_id,latent_feature_1,latent_feature_2,latent_feature_3,latent_feature_4,latent_feature_5,latent_feature_6,latent_feature_7,latent_feature_8,latent_feature_9,latent_feature_10,latent_feature_11,latent_feature_12,latent_feature_13,latent_feature_14,latent_feature_15,latent_feature_16,latent_feature_17,latent_feature_18,latent_feature_19,latent_feature_20,latent_feature_21,latent_feature_22,latent_feature_23,latent_feature_24,latent_feature_25,latent_feature_26,latent_feature_27,latent_feature_28,latent_feature_29,latent_feature_30,latent_feature_31,latent_feature_32,latent_feature_33,latent_feature_34,latent_feature_35,latent_feature_36,latent_feature_37,latent_feature_38,latent_feature_39,latent_feature_40,latent_feature_41,latent_feature_42,latent_feature_43,latent_feature_44,latent_feature_45,latent_feature_46,latent_feature_47,latent_feature_48,latent_feature_49,latent_feature_50
11,24.706759110036796,-0.7582751049420399,0.7475495467589857,3.9744973687420435,2.507244154768579,-8.388459212721852,2.3530375584186136,3.4420009611700895,-1.555150604057338,3.7360992012527237,-2.63103118936752,8.088339622996614,-2.6796835012827795,0.7442154583352065,-3.3814335200962624,-5.20286325541592,-0.4407254990917834,0.624716282319117,4.171989397110145,-8.3946077540038,-0.09196897286872796,-9.18932255491873,0.07875942856340035,2.5351739408760756,-2.435061141840429,-2.5957500343688897,2.0981235923231614,-4.556241931806894,0.34926686822149844,-4.308200239893214,-1.9287242692929416,-2.829083206110241,4.940545693901725,3.9735785843203213,-1.7200775190533935,2.972821049058456,4.761046561014374,3.3592626571596025,7.529245894132271,7.6871683308300005,-0.9675416880794512,1.8987886630577528,-0.9718755655990058,0.6534802268611715,2.797964524976547,-1.2352127897567675,-1.3642377345388563,5.747548702537742,-0.5730142797453446,-1.8603623931007875
12,14.043071924037417,-0.9738266188559085,-2.6690514001690544,3.8038352348322104,2.9805722138037134,1.3616165896724879,0.35778788355392144,9.308503700869213,0.8245462641788819,0.08353972823082867,-0.12517475029680297,-0.4830778153391216,-0.22350299429682746,-1.1379344347284908,0.9985274061084881,-0.39998347773423476,-2.7056490022562447,-1.8953111949827488,3.114747813729908,3.653931994265272,0.17532655404329278,0.4627965737495927,-2.2436908647685123,0.5538793953776575,0.617144262541544,-0.14990325372424235,-1.4275525760495835,1.246549008425283,1.2544415795551684,3.0804050198480537,0.002929747684833617,-2.144544433948455,-1.588763148377983,-1.2508050539880506,-0.3587236434750835,0.4072536065061595,-0.8451508334316404,-1.0596568172188667,-1.86760489204847,1.6113453883660496,1.2725831768534217,0.11672780267137797,-0.8911330018990289,1.2252877424014859,-0.08064256037758147,-0.28213630878894236,2.4505241919380034,1.9856730394050717,-3.628173826175587,2.3762758104198594
13,60.69593539880514,-5.866529670360495,9.004228203114318,9.753648703014601,-11.700077649212608,-10.583405957938584,-5.817176469437669,-15.678002595950925,-9.651335073431415,-9.250922059625172,6.748916734559864,1.7353456589873317,0.5942368822199497,-11.140648092223532,-0.25753397110381127,2.719873969109888,5.627088395250437,-0.11034619672811816,1.7717598551415523,-4.102621061623755,-0.9672234328112224,-9.274102500559902,-9.652709711772905,-13.495848297768505,10.667648913832377,-2.3927747351443087,-3.1543965127385616,-2.868452136414135,-9.889911498588633,-7.371993914892802,1.5288544709939849,2.509396100770497,-17.80980746776601,-1.8257579417939125,-13.49317174491192,-7.562947552397725,9.039128199953728,7.956108322879537,-4.70579336991948,-2.996245046118266,10.168499558129893,-3.3045215414749514,-3.177807161781233,4.456625544521875,1.513365820167213,2.6668109378693803,3.9105786387642874,-3.9178347516196177,-1.8687568045064449,-1.7694076296812813
14,20.57485748992579,-1.4704058181886608,8.74741550431728,-7.129673207633891,3.5914506605094556,2.9054837225763324,7.309711863980837,-0.75520626855892,0.3718855509787337,-2.0404901358901313,5.016364612222513,3.370948820764525,4.177565351568055,-0.047457084615044484,-0.2559799935900496,-1.7461774808575705,9.421305000512257,-0.2703872239223922,-0.2061009848429428,-2.94277327790234,-3.0539869905944634,0.22710012055995077,-1.0490593832104596,-1.0898384543965938,-1.0878547261985791,-4.844867687922012,0.6064114483857082,-3.1778309726035867,-1.138867335862253,0.9326699843556063,2.3398006171823336,-0.5400459560761617,-1.6737109306025404,-0.9206690835695482,0.6121825743663926,0.5990864165642883,3.2731225776134822,0.5556307046584423,0.6477494602456788,-5.67166178295615,-0.48352752765413476,-0.6831908815058675,-0.7964055441790385,-3.340744211213903,2.194128711939773,-0.9552763193414123,2.2258564203216364,3.9113590950213752,-1.6792599044844247,-2.33336897527787
15,9.967543643337615,13.559582141379344,7.2799532175098225,3.434846693104551,7.294720545749248,0.812198761035837,-0.5248911098047562,-1.9681906612569775,-4.46456292473974,1.282172260515495,1.5531982057552733,2.322965819941376,-1.6476609950207826,-1.0077325210032602,-0.18359978725729176,1.131683597646565,-1.7263507597057626,-0.5563832622719157,0.042647160037866005,-4.33200054483025,0.9872672189714453,1.7445069557834714,2.093143121268618,-4.008723647310946,-0.4436525410641699,-1.4086841862193593,0.3208240593372931,-1.0465066415531188,-2.8093057067978973,3.8267679025759085,0.09251487646986305,-0.8753375723096944,1.8565040301961204,-0.02286703689871321,0.46157195973228127,0.6517142087210981,3.250139294732807,0.1814975685625313,-4.278969975734721,1.0907791876734356,0.04029797469283675,1.8670241363134077,2.020117031354809,-1.5531593905802445,0.3215828159746996,-3.1625143662852375,0.6720032399612452,1.468913941119981,-1.2268030316115153,0.9970370349675782
16,32.577406815881716,-4.97646530903182,-2.217663593407301,-1.3134797600892367,-1.1487672936722146,4.270212375458097,-6.742323507577328,9.044795354433818,5.27426275819604,-4.687563838800905,1.9557843893225353,0.35841576405063374,6.844353029519766,-6.687452939789952,-2.253708155296232,-7.6128699581653,-2.509400465924665,-0.42382238237447106,-3.3300652059343903,3.1470596314107064,2.1555410600343485,-0.6243004638327943,0.5775360558788716,-2.658360573813143,4.437186857351228,2.2943312986531654,2.3565290081412678,-3.220875458983352,-4.619396750704205,2.663815663340124,5.236097884381205,-4.937634667192463,3.569043860016801,-5.359469553535889,0.05615853408182572,0.7010767306739359,-2.2501699938435267,-1.2176838180921465,-1.3435779106548729,1.8577963148169838,0.1457066955196703,-2.39198127036206,0.9183218838176854,3.721648889538889,1.655056987206049,-0.027041697550036096,-6.477957758631279,-4.65251871700612,1.016791758436681,2.2167238588927822
17,4.6323324507024966,5.0805010423828145,3.7985730260637696,-3.2413199268296187,3.575740236914859,0.9300417924985174,0.7980137235956558,-0.05658065059994977,0.26677780561294395,1.3411301167077307,2.4542722957577174,0.5666228730962314,-1.2342617787146053,0.5752657060533415,-0.6044204819085973,-3.5807592343321217,2.2105421792887725,1.5485624990097242,0.5119586778659381,1.8764449700572698,1.8351183459499638,-0.1185933165866613,-1.5903894035614032,1.3527375635876875,0.6961249700053822,-1.3780010856905809,1.0770418128723256,0.27206420399770964,-0.35810261264613313,-0.6325120279703426,1.9174273338442984,-1.5613069816406575,-0.46440010958039374,-0.3329913393949509,-0.3863012489254712,-0.6222688019763839,0.052848486716984486,0.17999320553914888,1.2282583507595053,-0.8346099217663703,0.36010628613607754,-1.1399804921587946,0.9544554368057063,-0.7217637738799022,-1.3100306409836056,0.48801223938660293,-0.000990925507642515,-1.9225092728982358,-0.23179067018319377,-0.36706372104584184
18,43.396178759841064,-21.758504068600857,16.402797715212465,3.514504144238658,13.299020800528957,-9.390394068827526,4.258386161383357,1.6904016110816515,-2.6519819371654614,1.2743184256732172,0.6612855206577826,-0.35518412840470626,-1.8976790848406304,-1.543487226529281,-4.927176955124408,3.6779327494340706,5.317380774567891,2.6680989954106558,-0.7273222001143553,0.7812540978819156,-4.772944256246151,1.4578875595378997,1.6203649466328045,0.5987725182327315,0.8981349767790945,0.4145354005141903,0.7317551358518041,6.717266206942757,4.141784148823955,0.0754529776248071,-0.6688692883566638,0.6353893931578755,-1.1284028807658957,-3.6938694446174782,-3.58166725160136,1.0646554341268692,-0.32495907957978626,5.192732558777437,-1.1595582945620633,-1.7395496108170154,-0.05897239254522185,2.4199048089568724,-2.523333834552881,1.9356614783796426,-1.6902718649189319,3.6622382610891515,2.728969207632449,-6.130058176410554,-3.330174798613333,-1.9500710048413776
19,3.637532540621513,1.0306834478478235,1.2180954779868591,1.506145419362143,-1.5763744044787897,-0.4628676122675266,1.6802773586348136,0.3858513376614292,0.6950035125458958,-0.49520245556433407,0.9189652785038357,2.8710244555290285,0.5516883352179569,-0.8216787261801651,-0.9843143758180715,-0.18297382593572617,0.20764256409347598,-1.2943383116427394,1.2798213107179186,0.9485307429075629,-2.0703634465222334,-0.452999464539988,-0.023486851830979108,0.27752201788050235,-1.1499983742041642,1.4410888326671303,-0.7196421123072061,-0.5519857268205118,0.30285077917839365,-0.0332016181652018,-0.569186101511042,0.16623044422230066,0.40803872879959446,-0.6520393021397999,2.0913521992094672,-0.15016821532053226,0.24600299706355544,-0.7771557798763604,0.2094677657637936,-0.8661789240819021,1.883366340596644,0.9876249734837008,-1.034080282065439,0.8538197728628472,0.3585302269213936,1.0448414566001698,-0.9442556203599357,-0.3304136369167101,1.9614307729128448,-1.5805946419794294
20,9.130805114752228,2.5767127063258948,-3.9754089971238464,2.7491858967069813,3.97892789947705,4.877296890052382,1.5982017806194473,0.5924979194893776,1.3776922101418665,-0.8048541506779668,-0.5123164792100818,-1.5970523103648033,1.7798536618113878,-1.5812359682460162,-0.21437855205678558,2.2133840447139574,2.1010413193604376,-1.0786505808384155,1.1592010390040526,0.5672360501092824,-2.1005770430857744,1.0588876368234716,0.619236022884645,-0.7483440145543312,-0.20523265223414522,0.15443585248481936,0.7845129746016718,-1.1624843610186193,-0.34971515058089236,-0.16529312157742654,-1.2658850658060772,0.6590467039834504,0.08359326310370982,-0.7172448668191848,0.26834377160874173,-0.0893908474659705,-1.4020561701435323,0.30509299221332137,-1.5180987902447125,-0.9439268215701587,-2.554636179648715,0.45584357004820103,-1.3321296326038725,-1.8398746874280418,-0.5345936991358077,-0.6332155025657067,0.5286461016763015,-0.18395571153445284,-0.8051149955300767,-2.0430155539059127
21,12.907382075042621,10.491289500372433,3.7023190360132823,-4.468760554364725,-5.381048669127862,1.7220360250006055,-4.994127718507466,-5.897676693206384,8.564452010821926,12.905709034251466,6.013920746240532,2.299837124473828,9.11397978627339,-3.0709779974783245,-5.605791734904821,0.3298263159197305,-4.5513320975996185,0.7412546229146252,-2.2778213590615413,-2.1536641554619163,-2.5425181612473104,-1.803180872421419,-3.2084048678397568,-5.982800601324017,-0.7970903916098595,0.3581140553317662,-0.5862168327935338,1.0476251121424769,4.589971519319757,2.5538811839683406,-1.8502959740463725,-0.5568095588687918,-1.9481777008755023,1.1632078850001197,-1.2707701680183672,-2.8473500273211556,-5.930890095313519,-0.7488262799536111,-3.219791371509365,2.2016481555031575,0.32743448735560987,-0.3989855420236983,0.0058928344196765015,-1.497899505818296,0.2968341833627423,3.5849840370116177,-0.5546874224760099,2.237719922786349,-2.856718568903843,1.6466671645830062
22,21.26099552692614,-1.037635201136344,-10.537884404956984,-1.6193168221683805,-6.111730642511218,6.349684386106171,6.790216624237074,-4.153696996234719,-10.812321468249452,-4.77347208574033,5.495533989780358,7.979691432741883,-1.4060038239215853,1.615863499522372,-0.5451410554847456,1.065818676738422,-0.5031241088369783,-2.9972777102949646,2.4745077678764837,0.24744468484520685,-5.314910856217702,-0.25573532149406764,0.830306804631118,-0.7748330236972829,0.04663107931021537,1.1908482446442215,-2.3160643936753766,-2.063395478606097,1.3650956936632153,0.7709466027280131,-1.5173217078537498,-2.6008670876222126,0.37074942205737016,-0.1858226248470386,1.0695275229696128,-1.1063874007502654,-0.055766068339041824,0.17026628973902602,-0.5432319347434388,1.894846924635478,1.9525126580510315,2.36349698380812,-2.288381775126339,0.38217531810851546,-1.1446873916522655,3.1004556046933547,0.7968744532145672,-0.3967181969653775,2.441487715506219,-0.8304905035092198
23,27.397949338402764,-5.802321437248352,0.23065069991681608,-2.2729651868122924,1.2005971735706669,2.478874481146101,13.349747935569184,-1.6685279890633773,-1.7763246354020503,4.274709533655622,-1.756404718095724,-1.617642986164848,3.203933459821812,-1.8607606146442608,1.8768727214548249,-3.417170934130109,-0.5730378026659588,1.9919703394600923,0.059669121804736436,-1.8122239577850774,1.477446661179617,3.895254390286192,1.2455876356654925,3.629132956459667,0.822751087602468,1.6740271642972895,0.015504039032509624,-0.44196391985569405,-4.852945968780752,0.26050664975480814,2.3689817769692016,-1.8819005544238079,-0.331886378416288,0.4962438020187833,-1.5676635086093724,-1.5554780294366395,2.821582070816158,4.553251343781948,0.020112262847612028,-0.7957445209723621,4.164026214323819,3.894636484126149,0.10306503152854596,-4.17591461351782,1.5547222538298606,2.1511940170137502,-0.2888801481938372,-1.3635850544467671,-2.943529324743272,3.4070917905075064
24,16.932448089220582,3.507980002974123,3.8078735049088563,-4.530330522483724,2.366696655545912,0.5517051548255837,-0.5464466953121683,9.789250587328503,6.043415594709853,2.7267557559355233,1.293539018153711,0.3655872547302975,0.6918057543730031,0.6632298554411677,-4.367564524381824,-3.699099189554966,0.6116657120554558,4.823150316604379,-1.5832716436978376,1.6404395343741693,-1.593897210260973,-0.9189647291094739,0.16387394853553194,2.429117851325903,-3.520475342033288,0.8495270250160426,-0.6973581100403727,0.695666553319741,1.4079993831988262,-1.525066452725759,1.7459996227198413,-4.398725310608087,-0.4684930102687801,-1.665258672834244,-0.8136772415517013,-0.48844430465301003,2.7616049509431067,6.479811201240877,2.0073140160305507,0.29646439017343723,4.571566179482964,-1.0515608882354832,-0.6636232200808292,0.9562101273917022,4.5456182851677225,1.3369716547531347,-2.5448109503388894,-0.07696984782058386,0.21729395383606875,-0.017878370799868787
25,17.590041372298245,-2.630995975633611,0.9761143810327543,1.1723195552361485,4.116687184165511,8.248368960468056,6.628969936247416,-2.504614656544455,1.3723612610985612,0.4967412511423904,0.9872892561738967,-0.5500973615835848,1.7329254036735438,0.15232543742162402,1.9218139195516704,-1.6135675940296452,-0.45208540852902074,-1.839219917510455,0.056014696902609254,-3.96227714762385,0.8724019019320004,1.8082808195713707,3.8604591132362254,-0.16555706559307046,-0.4790344873835614,-2.9767558470323148,0.24356351413423108,2.5560535847711776,1.8027451454386703,0.24456549761414664,0.08036250878364762,-2.8618670962296084,0.5904487515800777,1.9301298315015702,1.3199466919641383,4.2668819682397086,0.05113214682873743,0.1863048542391986,-1.1186457829136671,-3.2203026722069197,4.7538006583622225,0.20901927893930272,0.18921395290386697,-1.5984044139276807,2.143500327133034,-0.1019223837767084,1.3066302529747622,0.505194334718649,-0.26091903782588477,1.0326901180003556
26,13.316752879202214,17.911402868469047,7.531199341814157,-2.180840947674681,5.067756055919333,3.544745151714607,-0.9969112896949439,-3.4819727437888166,-0.4932398410601569,-0.5108761115433247,1.7358059814443525,-0.10384685683124079,-3.2021276429576315,1.6358560780163034,2.829723777563337,-0.015015412512865867,0.3455504404863555,-1.7098739162741772,-2.49264901858942,-0.12852281804382382,0.449261762616536,-0.7307230880556268,-1.7200737429950486,2.621203275535516,-0.03396455901747142,1.391984958543762,1.0476038666444059,1.2352588833257951,1.5866524272889613,1.0703387480928146,0.799605223001615,-0.6055548138662272,0.4143394102107592,-1.407603373820851,-0.7502738874262799,0.3899601832043663,0.9360672306303063,-2.062165932198986,-0.46562821838808444,0.3785323293656091,-0.006303231575869539,1.4925141635515686,-0.4175550440300344,1.3112635484273751,-1.6761246588685026,-0.5161969384005629,-1.4598987221015376,-0.7658304479074634,-0.24259652114364105,-1.684440816500591
27,3.5560848846525412,4.215257471637924,1.8581162848481776,-2.240371573478264,1.9765878294356942,1.5268342820462562,-0.9875097396923735,-0.9368249362105467,0.21651667740194216,1.7089261858087474,2.0252810452969343,-0.680868752135121,-0.5481744973324626,1.2829370393146802,-0.16326889189352012,0.4783056029615844,-0.07345985408616872,0.9336209026055308,-0.5586915299931203,0.7530952222616502,-0.5152281830725103,-0.854009970672862,-0.38645877958180025,0.9985057166221294,-0.6954296717207745,-0.29782539618795867,1.9276165645046042,-0.33043896615609747,-0.16057922952388864,-0.15307634403227305,-1.715810886553236,0.5391531821418413,0.29284934024752657,0.7225538735080204,0.09730631762444289,-0.5080520932896189,-0.28793860370385105,0.041339117643052425,0.5056458101258349,1.0732780056819369,-0.8399143934979998,0.11614685159824506,-1.229302096570073,-0.07548478824070967,-0.0570176039297484,1.4578119809095815,0.24149371624660843,-0.7294056094869019,1.34628879152876,-0.28985360134195143
28,15.725324566862396,1.7422853855728042,-2.7181056888240422,-2.134257933953342,-6.028311634205906,6.091755263903172,0.6197946060324984,0.1863033798266973,2.9003445400392773,9.829128199117855,-0.36541155014731663,0.951634140170492,9.64416352546291,-1.498047120964476,0.04046184046628873,-2.8449600613274026,-1.0205398581490648,2.343620608520855,-0.6580536971977815,-0.48138617484337937,2.964175642086074,-1.7662177205921208,-2.5934046758381486,-0.5959740240410903,-2.2463627419729555,-0.9133285627374972,-0.23940424035181762,-0.9604254232064021,1.1788479263301002,1.2074497409371063,4.179546193868913,-0.49201085234536335,2.25526015884711,0.04403916128291871,-0.24849479088143397,-3.772191249837157,0.16786671926977256,-2.452547137431117,-2.7381854613128787,1.7709017815939776,-0.7061010987686915,2.7273182832056904,-0.08825471148142777,1.6411071940977526,-3.304086528743375,1.2491338099905076,-0.09362726091493341,0.2118464991829226,1.1884511826107726,-0.36403759547301323
